attribute_id,attribute_label,value,extraction_run_id,metric_name
0,include - high precision,0.9384615384615385,2026-08-31_20-29-07_all_modes_resample_1,accuracy
0,include - high precision,0.5714285714285714,2026-08-31_20-29-07_all_modes_resample_1,recall
0,include - high precision,0.8,2026-08-31_20-29-07_all_modes_resample_1,precision
0,include - high precision,0.6666666666666666,2026-08-31_20-29-07_all_modes_resample_1,f1_score
0,include - high precision,14.0,2026-08-31_20-29-07_all_modes_resample_1,n_labels
5,include - best balance,0.9461538461538461,2026-08-31_20-29-07_all_modes_resample_1,accuracy
5,include - best balance,0.7142857142857143,2026-08-31_20-29-07_all_modes_resample_1,recall
5,include - best balance,0.7692307692307693,2026-08-31_20-29-07_all_modes_resample_1,precision
5,include - best balance,0.7407407407407407,2026-08-31_20-29-07_all_modes_resample_1,f1_score
5,include - best balance,14.0,2026-08-31_20-29-07_all_modes_resample_1,n_labels
6,include - high recall,0.8384615384615385,2026-08-31_20-29-07_all_modes_resample_1,accuracy
6,include - high recall,0.9285714285714286,2026-08-31_20-29-07_all_modes_resample_1,recall
6,include - high recall,0.3939393939393939,2026-08-31_20-29-07_all_modes_resample_1,precision
6,include - high recall,0.5531914893617021,2026-08-31_20-29-07_all_modes_resample_1,f1_score
6,include - high recall,14.0,2026-08-31_20-29-07_all_modes_resample_1,n_labels
7,include - max precision,0.9461538461538461,2026-08-31_20-29-07_all_modes_resample_1,accuracy
7,include - max precision,0.5,2026-08-31_20-29-07_all_modes_resample_1,recall
7,include - max precision,1.0,2026-08-31_20-29-07_all_modes_resample_1,precision
7,include - max precision,0.6666666666666666,2026-08-31_20-29-07_all_modes_resample_1,f1_score
7,include - max precision,14.0,2026-08-31_20-29-07_all_modes_resample_1,n_labels
