document_id,external_id,document_name,attribute_id,attribute_label,attribute_presence,human_additional_text,item_attribute_full_text_details,citation_page,citation_highlight_text,human_extraction,llm_extraction,llm_reasoning,llm_verbatim_text,human_verbatim_fuzzy_match_pct,llm_verbatim_fuzzy_match_pct,extraction_run_id
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,0,include - high precision,True,,,,,False,False,"The context does not mention any climate/weather variables, climate-related extreme events, or fossil fuels, nor does it relate to health or health-system relevance. The focus is on wood plastic composites and their mechanical properties, which are not relevant to climate change or health.",,0.00,0.00,2026-08-18_08-15-00_
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,5,include - best balance,True,,,,,False,False,"The document does not discuss any health impacts or health-system relevance related to climate change or fossil fuels. It is primarily focused on the mechanical properties of wood plastic composites, which does not intersect with the health literature.",,0.00,0.00,2026-08-18_08-15-00_
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,6,include - high recall,True,,,,,False,False,"The context does not address climate/weather variables or health-related actions. It is centered on the investigation of wood plastic composites and their properties, which does not relate to climate change adaptation or mitigation actions.",,0.00,0.00,2026-08-18_08-15-00_
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,0,include - high precision,True,,,,,False,False,"The document does not mention any climate/weather variables, climate-related extreme events, or fossil fuels, nor does it discuss health impacts related to climate change. It focuses on asbestos exposure and its health effects, which are not related to climate change.",,0.00,0.00,2026-08-18_08-15-00_
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,5,include - best balance,True,,,,,False,False,"The content of the document does not address climate-related health exposures or mitigation/adaptation actions related to climate change. It is centered on asbestos exposure and its consequences, which do not fit the criteria for inclusion.",,0.00,0.00,2026-08-18_08-15-00_
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,6,include - high recall,True,,,,,False,False,"The document does not discuss any climate/weather variables or health-system relevance related to climate change. It is focused solely on the health impacts of asbestos exposure, which is unrelated to climate change.",,0.00,0.00,2026-08-18_08-15-00_
815689216,023f6c50-518e-4630-877f-026227409a4a,Improvement and application of UNet network for avoiding the effect of urban dense high-rise buildings and other feature shadows on water body extraction,0,include - high precision,True,,,,,False,False,"The abstract does not mention any climate/weather variables, climate-related extreme events, or fossil fuels, nor does it discuss health relevance or climate-associated health exposure. It focuses solely on water body extraction using neural networks and does not relate to climate change or health issues as defined in the decision framework.",,0.00,0.00,2026-08-18_08-15-00_
815689216,023f6c50-518e-4630-877f-026227409a4a,Improvement and application of UNet network for avoiding the effect of urban dense high-rise buildings and other feature shadows on water body extraction,5,include - best balance,True,,,,,False,False,"Similar to attribute 0, the abstract does not provide any information related to climate/weather variables or health-system relevance. It is focused on a technical method for water extraction from remote sensing images, which does not meet the criteria for inclusion.",,0.00,0.00,2026-08-18_08-15-00_
815689216,023f6c50-518e-4630-877f-026227409a4a,Improvement and application of UNet network for avoiding the effect of urban dense high-rise buildings and other feature shadows on water body extraction,6,include - high recall,True,,,,,False,False,"The abstract does not mention any climate-related variables or health impacts, nor does it discuss mitigation or adaptation actions related to climate change. The content is strictly about a neural network model for water extraction, which is outside the scope of the DESTINY repository.",,0.00,0.00,2026-08-18_08-15-00_
558553,04cbc527-875c-44bd-ad19-a57458f0eaaf,New shop owners in old buildings: spatial politics of the apparel industry in Kyrgyzstan,0,include - high precision,True,,,,,False,False,"The context does not mention any climate/weather variables, climate-related extreme events, or fossil fuels, nor does it discuss health relevance or climate-associated health exposure. The focus is on the apparel manufacturing sector in Kyrgyzstan and its infrastructure challenges, which do not relate to climate change or health.",,0.00,0.00,2026-08-18_08-15-00_
