document_id,external_id,document_name,attribute_id,attribute_label,attribute_presence,human_additional_text,item_attribute_full_text_details,citation_page,citation_highlight_text,human_extraction,llm_extraction,llm_reasoning,llm_verbatim_text,human_verbatim_fuzzy_match_pct,llm_verbatim_fuzzy_match_pct,extraction_run_id
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,5,include - best balance,True,,,,,False,False,"EXCLUDE: The record concerns alkaline treatment, mechanical properties, fatigue testing, and morphology of kenaf fibre/polypropylene composites. It does not substantively address climate, climate variables, emissions, fossil fuels, or a qualifying human-health connection.",The objective of this study is to identify the effect of alkaline treatment on kenaf fibre in WPC system,0.00,100.00,2026-09-01_13-00-30_luna_shortened_menatalhealth_1
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,5,include - best balance,True,,,,,False,False,"EXCLUDE: The record concerns asbestos exposure, pleural plaques, asbestosis, smoking, and lung cancer, but it does not substantively address climate change, weather or climate variables, climate-related extremes, fossil fuels, greenhouse gases, particulate matter, or emissions-reduction actions.","""Asbestos exposure is associated with dose-dependent risk of benign pleural disease, lung cancer and mesothelioma.""",0.00,98.26,2026-09-01_13-00-30_luna_shortened_menatalhealth_1
21497823,01a3e3e1-114f-4c91-a5e6-f1cf9cfa1804,Synthetic hybrids of six yeast species,5,include - best balance,True,,,,,False,False,"EXCLUDE: The abstract concerns synthetic yeast hybrids, polyploidy, genome stability, and adaptation to a novel environment, but it does not substantively address climate change, climate variables, climate-forcing agents, emissions, or a qualifying climate-health connection.","""These new synthetic yeast hybrids have potential applications for the study of polyploidy, genome stability, chromosome segregation, cancer, and bioenergy.""",0.00,98.73,2026-09-01_13-00-30_luna_shortened_menatalhealth_1
815689216,023f6c50-518e-4630-877f-026227409a4a,Improvement and application of UNet network for avoiding the effect of urban dense high-rise buildings and other feature shadows on water body extraction,5,include - best balance,True,,,,,False,False,"EXCLUDE: The record concerns remote-sensing image segmentation and improving water-body extraction accuracy. It does not substantively address climate change or variability, climate hazards, emissions, or a qualifying human-health connection.",This paper proposes a neural network method incorporating an attention mechanism for water body extraction.,0.00,99.07,2026-09-01_13-00-30_luna_shortened_menatalhealth_1
558553,04cbc527-875c-44bd-ad19-a57458f0eaaf,New shop owners in old buildings: spatial politics of the apparel industry in Kyrgyzstan,5,include - best balance,True,,,,,False,False,"EXCLUDE: The document discusses apparel manufacturing, electricity access, infrastructure, and owner–tenant relations, but does not substantively address climate change, climate variables, emissions, climate mitigation/adaptation, or a qualifying human-health connection.","""This article adopts a political economy approach with insights from the political geography literature to illuminate how the apparel manufacturing sector in Kyrgyzstan has thrived in a region known for significant challenges in electricity access and availability.""",0.00,99.62,2026-09-01_13-00-30_luna_shortened_menatalhealth_1
4590682663,057d9801-22cc-4aca-af9e-9cfc3d98eeea,Isolation and Purification of an Antimicrobial Protein from Rabbit Small Intestine and Its Antibacterial Activity,5,include - best balance,True,,,,,False,False,"EXCLUDE: The record studies an antimicrobial protein from rabbit intestine and antibacterial activity, with no substantive climate, weather, emissions, fossil-fuel, or climate-related health/adaptation component.",Objective To study the nature and composition of an antimicrobial protein isolated from the small intestine of rabbit.,0.00,100.00,2026-09-01_13-00-30_luna_shortened_menatalhealth_1
6365261,05d82313-c646-4ba4-a73f-5e1afccb8c9c,RESEARCH OF CONSEQUENCES OF EMERGENCY SITUATIONS AT THE INDUSTRIAL PIPELINES,5,include - best balance,True,,,,,False,False,"The document addresses industrial gas-pipeline accident hazards, including ignition, shock waves, thermal effects on people, and gas losses. However, hydrocarbon emissions are studied as an accident hazard rather than as a climate, emissions, air-quality, or fossil-fuel-use issue, and no climate-change, climate variability, or climate-forcing-agent component is substantively addressed.","""The conditional probability of ignition of emergency emissions of hydrocarbon energy carriers was determined, considering the location of ignition sources.""",0.00,98.73,2026-09-01_13-00-30_luna_shortened_menatalhealth_1
44493873,08bc5046-d4c0-43a6-b7f3-0e5deb1dbc16,Long-Distance Radical Cation Migration in Z-Form DNA,5,include - best balance,True,,,,,False,False,"The record concerns radical cation migration in DNA and does not substantively address climate change, climate variables, climate-forcing agents, emissions, or a qualifying human-health connection.",Long-Distance Radical Cation Migration in Z-Form DNA,0.00,100.00,2026-09-01_13-00-30_luna_shortened_menatalhealth_1
104858254,0903ca18-3876-442a-8a0f-f140f4a3e4de,EFEK BLIND FEEDING UNTUK MENINGKATKAN PERTUMBUHAN POST LARVA UDANG VANAME KEPADATAN TINGGI DAN PENGARUHNYA TERHADAP KUALITAS AIR [The Effect of Blind feeding to Increase Post Larva Growth of High-density Vaname Shrimp and Their Effect on Water Quality],5,include - best balance,True,,,,,False,False,"EXCLUDE: The record addresses shrimp growth, feed dosage, and aquaculture water quality, but does not substantively address climate change or variability, climate/weather hazards, climate-forcing agents, emissions, mitigation, adaptation, or a qualifying human-health connection.",The study aimed to evaluate the effect of the blind feeding method on the growth of vaname shrimp (Litopenaeus vannamei) and water quality.,0.00,100.00,2026-09-01_13-00-30_luna_shortened_menatalhealth_1
5737,0d38df7d-0763-4e73-81cf-7230ce7bea0a,In vitro antiproliferative activity of selected medicinal plants from the North-West of Morocco on several cancer cell lines,5,include - best balance,True,,,,,False,False,"EXCLUDE: The study investigates anticancer and antioxidant properties of medicinal plant extracts, while the mention of a Mediterranean climate is only incidental background. It does not substantively address climate, climate variability, or a climate-health pathway.",The North-West of Morocco (Ouezzane) has a Mediterranean climate and is characterized by a good ecological diversity.,0.00,100.00,2026-09-01_13-00-30_luna_shortened_menatalhealth_1
