attribute_id,attribute_label,value,extraction_run_id,metric_name
0,include - high precision,0.9307692307692308,2026-09-01_08-19-26_kimi26_s1,accuracy
0,include - high precision,0.35714285714285715,2026-09-01_08-19-26_kimi26_s1,recall
0,include - high precision,1.0,2026-09-01_08-19-26_kimi26_s1,precision
0,include - high precision,0.5263157894736842,2026-09-01_08-19-26_kimi26_s1,f1_score
0,include - high precision,14.0,2026-09-01_08-19-26_kimi26_s1,n_labels
5,include - best balance,0.9461538461538461,2026-09-01_08-19-26_kimi26_s1,accuracy
5,include - best balance,0.5,2026-09-01_08-19-26_kimi26_s1,recall
5,include - best balance,1.0,2026-09-01_08-19-26_kimi26_s1,precision
5,include - best balance,0.6666666666666666,2026-09-01_08-19-26_kimi26_s1,f1_score
5,include - best balance,14.0,2026-09-01_08-19-26_kimi26_s1,n_labels
6,include - high recall,0.8384615384615385,2026-09-01_08-19-26_kimi26_s1,accuracy
6,include - high recall,0.9285714285714286,2026-09-01_08-19-26_kimi26_s1,recall
6,include - high recall,0.3939393939393939,2026-09-01_08-19-26_kimi26_s1,precision
6,include - high recall,0.5531914893617021,2026-09-01_08-19-26_kimi26_s1,f1_score
6,include - high recall,14.0,2026-09-01_08-19-26_kimi26_s1,n_labels
7,include - max precision,0.9230769230769231,2026-09-01_08-19-26_kimi26_s1,accuracy
7,include - max precision,0.2857142857142857,2026-09-01_08-19-26_kimi26_s1,recall
7,include - max precision,1.0,2026-09-01_08-19-26_kimi26_s1,precision
7,include - max precision,0.4444444444444444,2026-09-01_08-19-26_kimi26_s1,f1_score
7,include - max precision,14.0,2026-09-01_08-19-26_kimi26_s1,n_labels
