document_id,external_id,document_name,attribute_id,attribute_label,attribute_presence,human_additional_text,item_attribute_full_text_details,citation_page,citation_highlight_text,human_extraction,llm_extraction,llm_reasoning,llm_verbatim_text,human_verbatim_fuzzy_match_pct,llm_verbatim_fuzzy_match_pct,extraction_run_id
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,0,include - high precision,True,,,,,False,False,"EXCLUDE: The record concerns alkaline treatment, mechanical properties, and morphology of kenaf-fibre wood-plastic composites. It contains no substantive climate-related element and no human-health, mitigation, or adaptation connection.",The objective of this study is to identify the effect of alkaline treatment on kenaf fibre in WPC system,0.00,100.00,2026-09-01_08-26-40_luna_s1
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,5,include - best balance,True,,,,,False,False,"EXCLUDE: The study evaluates material strength and testing of wood-plastic composites, with no stated climate-related component or qualifying human-health, mitigation, or adaptation relationship.",A tensile test was carried out to determine the tensile stress of the material.,0.00,100.00,2026-09-01_08-26-40_luna_s1
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,6,include - high recall,True,,,,,False,False,"EXCLUDE: Although the record describes a composite-material technology, it does not mention climate change, climate variables, emissions, fossil fuels, health, mitigation, or adaptation.",Specimen was fabricated via injection moulding and hydraulic hot press using kenaf fibre (KF) as filler and polypropylene (PP) as the matrix.,0.00,100.00,2026-09-01_08-26-40_luna_s1
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,7,include - max precision,True,,,,,False,False,EXCLUDE: The abstract focuses exclusively on optimizing chemical treatment and mechanical performance of kenaf-fibre composites. No explicit substantive climate element or human-health connection is provided.,Overall 5 wt. % NaOH with 40 wt.% PP/KF (5 wt.% MAPP) showed the best result,0.00,100.00,2026-09-01_08-26-40_luna_s1
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,0,include - high precision,True,,,,,False,False,"EXCLUDE: The record concerns asbestos exposure, pleural plaques, asbestosis, smoking, and lung cancer, but contains no substantive climate-related component.","""Asbestos exposure is associated with dose-dependent risk of benign pleural disease, lung cancer and mesothelioma.""",0.00,98.26,2026-09-01_08-26-40_luna_s1
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,5,include - best balance,True,,,,,False,False,"EXCLUDE: The study addresses asbestos-related disease and lung-cancer risk without mentioning climate change, weather, climate-forcing agents, fossil fuels, mitigation, or adaptation.","""Asbestos exposure is associated with dose-dependent risk of benign pleural disease, lung cancer and mesothelioma.""",0.00,98.26,2026-09-01_08-26-40_luna_s1
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,6,include - high recall,True,,,,,False,False,"EXCLUDE: Although the record clearly concerns human health, it has no climate-related element such as climate change, weather, fossil fuels, greenhouse gases, or climate-forcing air pollutants.","""We followed 2218 subjects exposed to crocidolite asbestos as miners (n = 1286) or mine township residents""",0.00,98.13,2026-09-01_08-26-40_luna_s1
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,7,include - max precision,True,,,,,False,False,"EXCLUDE: The record has a human-health outcome but no substantive or explicit climate component or climate-health, mitigation, or adaptation connection.","""Conclusions: In our population, the presence of pleural plaque is not associated with an increased risk of subsequent lung cancer.""",0.00,98.48,2026-09-01_08-26-40_luna_s1
21497823,01a3e3e1-114f-4c91-a5e6-f1cf9cfa1804,Synthetic hybrids of six yeast species,0,include - high precision,True,,,,,False,False,"EXCLUDE: The abstract describes synthetic yeast hybrids, genome instability, and biological adaptation to a novel environment, but contains no substantive climate-related component and no human-health, health-relevant mitigation, or qualifying climate-adaptation connection.","The six-species hybrids initially grew slowly, but they rapidly adapted when selection to a novel environment was applied",0.00,100.00,2026-09-01_08-26-40_luna_s1
21497823,01a3e3e1-114f-4c91-a5e6-f1cf9cfa1804,Synthetic hybrids of six yeast species,5,include - best balance,True,,,,,False,False,"EXCLUDE: Although adaptation is mentioned, it refers to yeast adapting biologically to a novel environment, not climate adaptation. The abstract does not address climate, weather, climate hazards, human health, or health systems.","The six-species hybrids initially grew slowly, but they rapidly adapted when selection to a novel environment was applied",0.00,100.00,2026-09-01_08-26-40_luna_s1
21497823,01a3e3e1-114f-4c91-a5e6-f1cf9cfa1804,Synthetic hybrids of six yeast species,6,include - high recall,True,,,,,False,False,"EXCLUDE: The record has no climate-related element such as climate change, weather, greenhouse gases, fossil fuels, or climate-forcing pollutants. The mention of cancer and bioenergy as potential applications does not establish a substantive climate or health component.","These new synthetic yeast hybrids have potential applications for the study of polyploidy, genome stability, chromosome segregation, cancer, and bioenergy.",0.00,100.00,2026-09-01_08-26-40_luna_s1
21497823,01a3e3e1-114f-4c91-a5e6-f1cf9cfa1804,Synthetic hybrids of six yeast species,7,include - max precision,True,,,,,False,False,"EXCLUDE: The only adaptation described is biological adaptation of yeast under laboratory selection. There is no explicit climate element and no qualifying human-health connection or climate adaptation protecting human health, health systems, or human-important ecosystems.","The six-species hybrids initially grew slowly, but they rapidly adapted when selection to a novel environment was applied",0.00,100.00,2026-09-01_08-26-40_luna_s1
815689216,023f6c50-518e-4630-877f-026227409a4a,Improvement and application of UNet network for avoiding the effect of urban dense high-rise buildings and other feature shadows on water body extraction,0,include - high precision,True,,,,,False,False,"The record focuses on remote-sensing-based water-body extraction and image segmentation. It contains no substantive climate-related element and no human-health, mitigation, or adaptation connection.",Finding a means to extract water body information efficiently and accurately from high-resolution remote sensing images,0.00,100.00,2026-09-01_08-26-40_luna_s1
