document_id,external_id,document_name,attribute_id,attribute_label,attribute_presence,human_additional_text,item_attribute_full_text_details,citation_page,citation_highlight_text,human_extraction,llm_extraction,llm_reasoning,llm_verbatim_text,human_verbatim_fuzzy_match_pct,llm_verbatim_fuzzy_match_pct,extraction_run_id
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,0,include - high precision,True,,,,,False,False,"EXCLUDE. The study concerns the mechanical properties and morphology of a kenaf-fibre/polypropylene composite. It contains no explicit substantive climate-related component and no human-health, health-relevant mitigation, or adaptation connection.","The objective of this study is to identify the effect of alkaline treatment on kenaf fibre in WPC system, to investigate the highest strength of kenaf fibre loading on mechanical properties in WPC, and to evaluate the morphology characteristics from fracture specimens related to the mechanical testing via scanning electron microscopy (SEM).",0.00,100.00,2026-08-31_20-32-12_all_modes_resample_2
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,5,include - best balance,True,,,,,False,False,"EXCLUDE. Although polypropylene is used as a material, the record does not address fossil-fuel use, greenhouse-gas emissions, climate change, weather, mitigation, or adaptation, and it provides no qualifying health connection.",Specimen was fabricated via injection moulding and hydraulic hot press using kenaf fibre (KF) as filler and polypropylene (PP) as the matrix.,0.00,100.00,2026-08-31_20-32-12_all_modes_resample_2
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,6,include - high recall,True,,,,,False,False,"EXCLUDE even under the high-recall criteria. The proposed composite replacement is based on mechanical performance, with no stated climate-related factor, emission or fossil-fuel reduction objective, human-health topic, or climate adaptation purpose.",Overall 5 wt. % NaOH with 40 wt.% PP/KF (5 wt.% MAPP) showed the best result and it is worth to replace the current kenaf fibre polymer composites product.,0.00,100.00,2026-08-31_20-32-12_all_modes_resample_2
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,7,include - max precision,True,,,,,False,False,"EXCLUDE. This is a materials-engineering study of tensile, flexural, fatigue, and morphological properties. Neither an explicit climate element nor an explicit qualifying human-health route is present.",A tensile test was carried out to determine the tensile stress of the material.,0.00,100.00,2026-08-31_20-32-12_all_modes_resample_2
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,0,include - high precision,True,,,,,False,False,"EXCLUDE. The record addresses human health and occupational asbestos exposure but contains no substantive climate-related element, climate mitigation, or climate adaptation component.","Asbestos exposure is associated with dose-dependent risk of benign pleural disease, lung cancer and mesothelioma.",0.00,100.00,2026-08-31_20-32-12_all_modes_resample_2
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,5,include - best balance,True,,,,,False,False,"EXCLUDE. Although it examines human exposure and lung-cancer risk, asbestos exposure is not presented in a climate, energy, emissions, weather, mitigation, or adaptation context.",We followed 2218 subjects exposed to crocidolite asbestos as miners (n = 1286) or mine township residents,0.00,100.00,2026-08-31_20-32-12_all_modes_resample_2
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,6,include - high recall,True,,,,,False,False,"EXCLUDE. The health element is clear, but no climate-related factor, climate-relevant pollutant, fossil fuel, extreme weather event, mitigation action, or adaptation element is mentioned.","In our population, the presence of pleural plaque is not associated with an increased risk of subsequent lung cancer.",0.00,100.00,2026-08-31_20-32-12_all_modes_resample_2
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,7,include - max precision,True,,,,,False,False,"EXCLUDE. This is an occupational asbestos and lung-cancer study with no explicit substantive climate element or climate-related health, mitigation, or adaptation connection.","As we have demonstrated previously, the presence of asbestosis and cumulative asbestos exposure both contribute to increased subsequent lung cancer risk, although previous tobacco smoke exposure remains the strongest risk factor.",0.00,100.00,2026-08-31_20-32-12_all_modes_resample_2
21497823,01a3e3e1-114f-4c91-a5e6-f1cf9cfa1804,Synthetic hybrids of six yeast species,0,include - high precision,True,,,,,False,False,"EXCLUDE. The study concerns biological adaptation and genome engineering in yeast. It does not explicitly study climate change, a climate variable, greenhouse-gas emissions, mitigation, or human health; the brief references to cancer and bioenergy are only potential applications.","These new synthetic yeast hybrids have potential applications for the study of polyploidy, genome stability, chromosome segregation, cancer, and bioenergy.",0.00,100.00,2026-08-31_20-32-12_all_modes_resample_2
21497823,01a3e3e1-114f-4c91-a5e6-f1cf9cfa1804,Synthetic hybrids of six yeast species,5,include - best balance,True,,,,,False,False,"EXCLUDE. Adaptation here is biological adaptation by yeast to a novel laboratory environment, not human or societal adaptation to a climate hazard. No substantive climate-related component or qualifying human-health connection is stated.","The six-species hybrids initially grew slowly, but they rapidly adapted when selection to a novel environment was applied, even as they retained traits from multiple species.",0.00,100.00,2026-08-31_20-32-12_all_modes_resample_2
