document_id,external_id,document_name,attribute_id,attribute_label,attribute_presence,human_additional_text,item_attribute_full_text_details,citation_page,citation_highlight_text,human_extraction,llm_extraction,llm_reasoning,llm_verbatim_text,human_verbatim_fuzzy_match_pct,llm_verbatim_fuzzy_match_pct,extraction_run_id
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,35,(Unspecified) fossil fuels,True,,,,,False,False,The document discusses food policy and sustainable food systems but does not mention fossil fuel use or combustion in general.,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,37,Natural gas,True,,,,,False,False,The document does not mention natural gas or methane-based fossil fuel use.,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,38,Oil,True,,,,,False,False,"The document does not mention oil, petroleum, petrol, diesel, jet fuel, or related fossil fuel use.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,36,Coal,True,,,,,False,False,The document does not mention coal or its use as an energy source.,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,454,All genders,True,,,,,True,False,The document discusses food policy methods and policymaking but does not describe a study or dataset involving individuals of all genders or both sexes.,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,456,Female,True,,,,,False,False,"The document does not mention female individuals, sex- or gender-stratified health data, or female-specific health determinants.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,455,Diverse,True,,,,,False,False,"The document does not mention transgender, non-binary, or other gender-diverse individuals.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,457,Male,True,,,,,False,False,"The document does not mention male individuals, sex- or gender-stratified health data, or male-specific health determinants.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,1,1. Supranational and international organizations (Actor),True,,,,,False,False,"The document does not explicitly mention United Nations agencies, multilateral development banks, or intergovernmental organisations coordinating activity across nations.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,4,4. Civil society (Actor),True,,,,,False,False,"The document does not explicitly identify any non-profit, advocacy, or community-based organisations.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,2,2. Governments (Actor),True,,,,,True,True,"The Nordic prime ministers are national government leaders, and the document also directly addresses policymakers.",This guide is the conclusion to a conversation started by the Nordic prime ministers with Nordic Solutions to Global Challenges in 2017.,0.00,100.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,3,3. Private sector (Actor),True,,,,,False,False,"The document does not mention commercial enterprises, industries, or business associations.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,5,5. Households / individuals (Actor),True,,,,,False,False,"The document does not discuss individuals or households in terms of their everyday choices, behaviours, or circumstances.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,41,Polar,True,,,,,False,False,"The document discusses food-policy methods and does not describe cold, tundra, or ice-cap climates.","Throughout the pages of this guide, you'll find a diverse array of 11 methods from around the world, for igniting dialogue, co-creating solutions or new directions and unravelling complex issues.",0.00,100.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,40,Dry / arid,True,,,,,False,False,"The document does not mention arid or semi-arid climates, precipitation deficits, evaporation, or water scarcity.","Throughout the pages of this guide, you'll find a diverse array of 11 methods from around the world, for igniting dialogue, co-creating solutions or new directions and unravelling complex issues.",0.00,100.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,42,Temperate,True,,,,,False,False,"The document does not describe moderate mid-latitude climates or any associated temperature, precipitation, or seasonal characteristics.","Throughout the pages of this guide, you'll find a diverse array of 11 methods from around the world, for igniting dialogue, co-creating solutions or new directions and unravelling complex issues.",0.00,100.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,39,Continental,True,,,,,False,False,"The document does not discuss continental or boreal climates, seasonal temperature differences, or cold winters.","Throughout the pages of this guide, you'll find a diverse array of 11 methods from around the world, for igniting dialogue, co-creating solutions or new directions and unravelling complex issues.",0.00,100.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,43,Tropical,True,,,,,False,False,"The document does not describe tropical or equatorial climates, consistently high temperatures, humidity, or rainfall seasons.","Throughout the pages of this guide, you'll find a diverse array of 11 methods from around the world, for igniting dialogue, co-creating solutions or new directions and unravelling complex issues.",0.00,100.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,70,International - multi-country (Governance scale),True,,,,,False,False,"The document describes a Nordic initiative, indicating a geographically defined regional context rather than a looser group of countries without a shared regional structure.",This guide is the conclusion to a conversation started by the Nordic prime ministers with Nordic Solutions to Global Challenges in 2017.,0.00,100.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,74,Sub-national - regional (Governance scale),True,,,,,False,False,"The document does not mention governance by states, provinces, counties, or other subnational regional administrations within a country.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,69,Global (Governance scale),True,,,,,False,False,"Although the project seeks to 'change the world' and draws on methods from around the world, the document does not identify worldwide governance institutions, agreements, or processes operating across all nations.","Since then, the flagship project, Nordic Food Policy Lab, has staged dialogues, set the table for new encounters, co-produced knowledge and insights, and advocated for the potential of innovative policy to change the world.",0.00,100.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,75,Z_Household / individual (Governance scale),True,,,,,False,False,The document does not describe governance decisions or actions undertaken by individual people or households.,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,73,Sub-national - local / municipal (Governance scale),True,,,,,False,False,"The document does not mention municipal, city, district, or other local governance authorities.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,71,International - regional (Governance scale),True,,,,,True,True,The involvement of Nordic prime ministers and a Nordic initiative indicates governance cooperation at a regional geographic scale spanning multiple Nordic countries.,This guide is the conclusion to a conversation started by the Nordic prime ministers with Nordic Solutions to Global Challenges in 2017.,0.00,100.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,72,National (Governance scale),True,,,,,False,False,The document does not describe policy or governance implemented by one sovereign nation's government; it instead refers collectively to Nordic prime ministers and a Nordic project.,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,17,(Unspecified) greenhouse gases,True,,,,,False,False,The document does not mention greenhouse gases collectively or any heat-trapping atmospheric gases.,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,22,Ozone-depleting substances / chlorofluorocarbons / hydrochlorofluorocarbons / halons / carbon tetrachloride / methyl chloroform,True,,,,,False,False,The document does not mention ozone-depleting chemical compounds or the Montreal Protocol.,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,24,Tropospheric ozone (O₃),True,,,,,False,False,"The document does not mention ground-level ozone, photochemical reactions, nitrogen oxides, volatile organic compounds, or related respiratory hazards.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,19,Fluorinated gases / hydrofluorocarbons / perfluorocarbons / sulfur hexafluoride / nitrogen trifluoride,True,,,,,False,False,"The document does not mention synthetic greenhouse gases used in industrial, refrigeration, or electronics applications.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,21,Nitrous oxide (N₂O),True,,,,,False,False,"The document does not mention nitrous oxide or emissions from agricultural soils, livestock, or nitrogen fertilisers.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,20,Methane (CH₄),True,,,,,False,False,The document does not mention methane or its emission sources and global warming potential.,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,18,Carbon dioxide (CO₂),True,,,,,False,False,"The document does not mention carbon dioxide or emissions from fossil fuel combustion, deforestation, or industrial processes.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,23,Particulate matter (PM10) / fine particulate matter (PM2.5) / black/organic carbon / sulfate/nitrate aerosols,True,,,,,False,False,"The document does not mention particulate matter, PM10, PM2.5, black carbon, sulfate aerosols, or associated health effects.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,313,2. Million-cities,True,,,,,False,False,No annotation with this attribute found: reverting to default,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,314,3. Cities,True,,,,,False,False,No annotation with this attribute found: reverting to default,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,307,1. Formal urban settlements,True,,,,,False,False,"The document does not mention planned or officially recognised urban areas, population-based urban categories, administrative systems, legal land tenure, or Revi et al. (2025).",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,312,1. Megacities,True,,,,,False,False,No annotation with this attribute found: reverting to default,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,309,3. Informal settlements,True,,,,,False,False,"The document does not discuss informal or unauthorised residential settlements, insecure land tenure, inadequate infrastructure, overcrowding, or poor access to basic services.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,310,4. Refugee/displaced settlements,True,,,,,False,False,"The document does not mention settlements for forcibly displaced populations, refugee camps, internally displaced person settlements, humanitarian governance, conflict, persecution, or disaster displacement.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,311,5. Rural settlements,True,,,,,False,False,"The document does not discuss rural or remote communities, low population density, geographic isolation, agriculture-based economies, or limited access to infrastructure and essential services.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,315,4. Towns,True,,,,,False,False,No annotation with this attribute found: reverting to default,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,308,2. Peri-urban settlements,True,,,,,False,False,"The document does not mention peri-urban areas, urban-rural interfaces, mixed land use, transitional access to urban services, or rural-urban fringes.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,30,Floods,True,,,,,False,False,The document does not mention floods or temporary inundation.,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,32,Storms and severe wind,True,,,,,False,False,"The document does not mention tropical cyclones, hurricanes, typhoons, severe thunderstorms, hailstorms, or comparable intense meteorological events.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,25,Droughts,True,,,,,False,False,The document does not mention drought or prolonged water deficits.,,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,26,Extreme cold,True,,,,,False,False,"The document does not mention abnormally low temperatures, cold snaps, or blizzards.",,0.00,0.00,2026-08-31_11-15-46_
2936,00433f83-2348-4737-a9f5-9da1c856aa95,Setting the table – a story of food policy innovation,28,Extreme precipitation,True,,,,,False,False,The document does not mention unusually intense or prolonged precipitation.,,0.00,0.00,2026-08-31_11-15-46_
