attribute_id,attribute_label,value,extraction_run_id,metric_name
36,Coal,1.0,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
36,Coal,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
36,Coal,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
36,Coal,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
36,Coal,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
38,Oil,1.0,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
38,Oil,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
38,Oil,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
38,Oil,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
38,Oil,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
35,(Unspecified) fossil fuels,0.96,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
35,(Unspecified) fossil fuels,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
35,(Unspecified) fossil fuels,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
35,(Unspecified) fossil fuels,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
35,(Unspecified) fossil fuels,1.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
37,Natural gas,1.0,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
37,Natural gas,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
37,Natural gas,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
37,Natural gas,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
37,Natural gas,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
454,All genders,0.8,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
454,All genders,0.6666666666666666,2026-09-02_13-04-37_population_scopenote_clarifications,recall
454,All genders,0.8888888888888888,2026-09-02_13-04-37_population_scopenote_clarifications,precision
454,All genders,0.7619047619047619,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
454,All genders,12.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
455,Diverse,1.0,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
455,Diverse,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
455,Diverse,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
455,Diverse,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
455,Diverse,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
456,Female,1.0,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
456,Female,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
456,Female,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
456,Female,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
456,Female,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
457,Male,1.0,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
457,Male,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
457,Male,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
457,Male,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
457,Male,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
1,1. Supranational and international organizations (Actor),0.96,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
1,1. Supranational and international organizations (Actor),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
1,1. Supranational and international organizations (Actor),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
1,1. Supranational and international organizations (Actor),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
1,1. Supranational and international organizations (Actor),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
4,4. Civil society (Actor),0.96,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
4,4. Civil society (Actor),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
4,4. Civil society (Actor),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
4,4. Civil society (Actor),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
4,4. Civil society (Actor),1.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
5,5. Households / individuals (Actor),0.72,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
5,5. Households / individuals (Actor),1.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
5,5. Households / individuals (Actor),0.2222222222222222,2026-09-02_13-04-37_population_scopenote_clarifications,precision
5,5. Households / individuals (Actor),0.36363636363636365,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
5,5. Households / individuals (Actor),2.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
3,3. Private sector (Actor),0.88,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
3,3. Private sector (Actor),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
3,3. Private sector (Actor),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
3,3. Private sector (Actor),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
3,3. Private sector (Actor),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
2,2. Governments (Actor),0.8,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
2,2. Governments (Actor),0.4,2026-09-02_13-04-37_population_scopenote_clarifications,recall
2,2. Governments (Actor),0.5,2026-09-02_13-04-37_population_scopenote_clarifications,precision
2,2. Governments (Actor),0.4444444444444444,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
2,2. Governments (Actor),5.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
42,Temperate,0.96,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
42,Temperate,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
42,Temperate,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
42,Temperate,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
42,Temperate,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
40,Dry / arid,0.96,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
40,Dry / arid,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
40,Dry / arid,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
40,Dry / arid,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
40,Dry / arid,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
43,Tropical,0.96,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
43,Tropical,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
43,Tropical,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
43,Tropical,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
43,Tropical,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
41,Polar,1.0,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
41,Polar,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
41,Polar,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
41,Polar,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
41,Polar,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
39,Continental,0.96,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
39,Continental,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
39,Continental,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
39,Continental,0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
39,Continental,1.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
71,International - regional (Governance scale),0.92,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
71,International - regional (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
71,International - regional (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
71,International - regional (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
71,International - regional (Governance scale),2.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
73,Sub-national - local / municipal (Governance scale),0.88,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
73,Sub-national - local / municipal (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
73,Sub-national - local / municipal (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
73,Sub-national - local / municipal (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
73,Sub-national - local / municipal (Governance scale),3.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
72,National (Governance scale),0.92,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
72,National (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
72,National (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
72,National (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
72,National (Governance scale),1.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
74,Sub-national - regional (Governance scale),0.92,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
74,Sub-national - regional (Governance scale),0.3333333333333333,2026-09-02_13-04-37_population_scopenote_clarifications,recall
74,Sub-national - regional (Governance scale),1.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
74,Sub-national - regional (Governance scale),0.5,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
74,Sub-national - regional (Governance scale),3.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
69,Global (Governance scale),1.0,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
69,Global (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
69,Global (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
69,Global (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
69,Global (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
75,Z_Household / individual (Governance scale),0.96,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
75,Z_Household / individual (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
75,Z_Household / individual (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
75,Z_Household / individual (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
75,Z_Household / individual (Governance scale),1.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
70,International - multi-country (Governance scale),1.0,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
70,International - multi-country (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
70,International - multi-country (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
70,International - multi-country (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
70,International - multi-country (Governance scale),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
24,Tropospheric ozone (O₃),1.0,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
24,Tropospheric ozone (O₃),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
24,Tropospheric ozone (O₃),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,precision
24,Tropospheric ozone (O₃),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,f1_score
24,Tropospheric ozone (O₃),0.0,2026-09-02_13-04-37_population_scopenote_clarifications,n_labels
20,Methane (CH₄),1.0,2026-09-02_13-04-37_population_scopenote_clarifications,accuracy
20,Methane (CH₄),1.0,2026-09-02_13-04-37_population_scopenote_clarifications,recall
