attribute_id,attribute_label,value,extraction_run_id,metric_name
0,include - high precision,0.9,2026-08-18_07-33-45_,accuracy
0,include - high precision,0.42857142857142855,2026-08-18_07-33-45_,recall
0,include - high precision,0.75,2026-08-18_07-33-45_,precision
0,include - high precision,0.5454545454545454,2026-08-18_07-33-45_,f1_score
0,include - high precision,7.0,2026-08-18_07-33-45_,n_labels
5,include - best balance,0.88,2026-08-18_07-33-45_,accuracy
5,include - best balance,0.14285714285714285,2026-08-18_07-33-45_,recall
5,include - best balance,1.0,2026-08-18_07-33-45_,precision
5,include - best balance,0.25,2026-08-18_07-33-45_,f1_score
5,include - best balance,7.0,2026-08-18_07-33-45_,n_labels
6,include - high recall,0.9,2026-08-18_07-33-45_,accuracy
6,include - high recall,0.2857142857142857,2026-08-18_07-33-45_,recall
6,include - high recall,1.0,2026-08-18_07-33-45_,precision
6,include - high recall,0.4444444444444444,2026-08-18_07-33-45_,f1_score
6,include - high recall,7.0,2026-08-18_07-33-45_,n_labels
