document_id,external_id,document_name,attribute_id,attribute_label,attribute_presence,human_additional_text,item_attribute_full_text_details,citation_page,citation_highlight_text,human_extraction,llm_extraction,llm_reasoning,llm_verbatim_text,human_verbatim_fuzzy_match_pct,llm_verbatim_fuzzy_match_pct,extraction_run_id
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,0,include - high precision,True,,,,,False,False,"The document studies alkaline treatment of kenaf fibre in a wood plastic composite (WPC) to improve mechanical properties. It does not mention climate change, greenhouse gases, fossil fuels, or any climate-related component. There is no human health outcome, mitigation action, or adaptation action. Therefore, it fails both the climate and health/mitigation/adaptation criteria.",,0.00,0.00,2026-09-01_08-12-41_deepseek_s4
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,5,include - best balance,True,,,,,False,False,"The document focuses on material science (alkaline treatment of kenaf fibre in WPC) and mechanical testing. It does not contain any climate-related element (no climate change, weather variables, extreme events, fossil fuels, greenhouse gases, or climate-forcing agents) and no health, mitigation, or adaptation element. The connection is absent, not merely inferable.",,0.00,0.00,2026-09-01_08-12-41_deepseek_s4
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,6,include - high recall,True,,,,,False,False,"The record is a materials engineering study on wood plastic composites. It does not mention or engage any climate-related element (climate change, weather variables, extreme events, fossil fuels, greenhouse gases, aerosols/particulate matter as climate-forcing agents) and has no health, mitigation, or adaptation element. Both required elements are absent.",,0.00,0.00,2026-09-01_08-12-41_deepseek_s4
60023523,0033a9dc-c1f5-4f47-842c-089a2d11b676,The characterization of mechanical behaviour on kenaf fibre / polypropylene composites,7,include - max precision,True,,,,,False,False,"The document is a materials science study on alkaline treatment of kenaf fibre in polypropylene composites. It does not explicitly state any climate-related component (no climate change, greenhouse gases, fossil fuels, or climate-forcing agents) and no human health outcome, mitigation action, or adaptation action. The targeted exclusion for agronomic crop-yield protection is not applicable, but the record fails the core criteria.",,0.00,0.00,2026-09-01_08-12-41_deepseek_s4
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,0,include - high precision,True,,,,,False,False,"The document studies asbestos exposure (crocidolite) and lung cancer risk. Asbestos is not a climate-forcing agent, fossil fuel, or greenhouse gas, and the study does not address climate change, climate variables, climate-related extreme events, or any intervention affecting emissions. There is no substantive climate-related component.",,0.00,0.00,2026-09-01_08-12-41_deepseek_s4
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,5,include - best balance,True,,,,,False,False,"The document studies asbestos exposure and lung cancer risk. Asbestos is not a climate-forcing agent, fossil fuel, or greenhouse gas, and the study does not address climate change, climate variables, climate-related extreme events, or any intervention affecting emissions. There is no substantive climate-related component.",,0.00,0.00,2026-09-01_08-12-41_deepseek_s4
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,6,include - high recall,True,,,,,False,False,"The document studies asbestos exposure and lung cancer risk. Asbestos is not a climate-forcing agent, fossil fuel, or greenhouse gas, and the study does not address climate change, climate variables, climate-related extreme events, or any intervention affecting emissions. There is no climate-related element.",,0.00,0.00,2026-09-01_08-12-41_deepseek_s4
5471,010cea96-52e4-4819-8944-88d4b08345aa,Presence of pleural plaques and/or asbestosis and the risk of lung cancer in a Crocidolite asbestos exposed population from Western Australia,7,include - max precision,True,,,,,False,False,"The document studies asbestos exposure and lung cancer risk. Asbestos is not a climate-forcing agent, fossil fuel, or greenhouse gas, and the study does not address climate change, climate variables, climate-related extreme events, or any intervention affecting emissions. There is no substantive climate-related component.",,0.00,0.00,2026-09-01_08-12-41_deepseek_s4
21497823,01a3e3e1-114f-4c91-a5e6-f1cf9cfa1804,Synthetic hybrids of six yeast species,0,include - high precision,True,,,,,False,False,"The abstract discusses allopolyploidy and synthetic yeast hybrids, focusing on chromosomal instability, cell size, and adaptation to a novel environment. There is no mention of climate change, climate variables, fossil fuels, greenhouse gases, or any climate-related component. The study is purely biological/genetic with no human-health, mitigation, or adaptation connection.",,0.00,0.00,2026-09-01_08-12-41_deepseek_s4
21497823,01a3e3e1-114f-4c91-a5e6-f1cf9cfa1804,Synthetic hybrids of six yeast species,5,include - best balance,True,,,,,False,False,"The abstract describes the construction of synthetic yeast hybrids and their chromosomal instability and rapid adaptation. It does not mention any climate-related element (climate change, weather variables, extreme events, fossil fuels, greenhouse gases, or climate-forcing agents). Without a climate-related component, the record cannot be included.",,0.00,0.00,2026-09-01_08-12-41_deepseek_s4
