attribute_id,attribute_label,value,extraction_run_id,metric_name
0,include - high precision,0.9461538461538461,2026-08-31_20-36-34_all_modes_resample_4,accuracy
0,include - high precision,0.6428571428571429,2026-08-31_20-36-34_all_modes_resample_4,recall
0,include - high precision,0.8181818181818182,2026-08-31_20-36-34_all_modes_resample_4,precision
0,include - high precision,0.72,2026-08-31_20-36-34_all_modes_resample_4,f1_score
0,include - high precision,14.0,2026-08-31_20-36-34_all_modes_resample_4,n_labels
5,include - best balance,0.9461538461538461,2026-08-31_20-36-34_all_modes_resample_4,accuracy
5,include - best balance,0.7142857142857143,2026-08-31_20-36-34_all_modes_resample_4,recall
5,include - best balance,0.7692307692307693,2026-08-31_20-36-34_all_modes_resample_4,precision
5,include - best balance,0.7407407407407407,2026-08-31_20-36-34_all_modes_resample_4,f1_score
5,include - best balance,14.0,2026-08-31_20-36-34_all_modes_resample_4,n_labels
6,include - high recall,0.8461538461538461,2026-08-31_20-36-34_all_modes_resample_4,accuracy
6,include - high recall,1.0,2026-08-31_20-36-34_all_modes_resample_4,recall
6,include - high recall,0.4117647058823529,2026-08-31_20-36-34_all_modes_resample_4,precision
6,include - high recall,0.5833333333333334,2026-08-31_20-36-34_all_modes_resample_4,f1_score
6,include - high recall,14.0,2026-08-31_20-36-34_all_modes_resample_4,n_labels
7,include - max precision,0.9538461538461539,2026-08-31_20-36-34_all_modes_resample_4,accuracy
7,include - max precision,0.5714285714285714,2026-08-31_20-36-34_all_modes_resample_4,recall
7,include - max precision,1.0,2026-08-31_20-36-34_all_modes_resample_4,precision
7,include - max precision,0.7272727272727273,2026-08-31_20-36-34_all_modes_resample_4,f1_score
7,include - max precision,14.0,2026-08-31_20-36-34_all_modes_resample_4,n_labels
